survey_year,indicator_name,values,country_name,hdi_category,reference
,Human development index (HDI) value 2005,0.944,Luxembourg,HIGH HUMAN DEVELOPMENT,i
,Human development index (HDI) value 2005,0.943,New Zealand,HIGH HUMAN DEVELOPMENT,g
,Human development index (HDI) value 2005,0.935,Germany,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.922,Singapore,HIGH HUMAN DEVELOPMENT,"h,k"
,Human development index (HDI) value 2005,0.903,Cyprus,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.892,Barbados,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.869,Argentina,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.868,United Arab Emirates,HIGH HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.852,Uruguay,HIGH HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.850,Croatia,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.846,Costa Rica,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.843,Seychelles,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.821,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.819,Tonga,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.818,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.815,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,r
,Human development index (HDI) value 2005,0.814,Trinidad and Tobago,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.811,Malaysia,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.804,Mauritius,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.803,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,"h,s"
,Human development index (HDI) value 2005,0.802,Russian Federation,HIGH HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.801,Albania,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.800,Brazil,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.798,Dominica,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.792,Venezuela (Bolivarian Republic of),MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.785,Samoa,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.781,Thailand,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.779,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.778,Belize,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.777,China,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.777,Grenada,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.775,Turkey,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.774,Suriname,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.773,Peru,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.772,Ecuador,MEDIUM HUMAN DEVELOPMENT,r
,Human development index (HDI) value 2005,0.762,Fiji,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.759,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.755,Paraguay,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.743,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.741,Maldives,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.736,Jamaica,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.733,Algeria,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.731,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.728,Indonesia,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.724,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.713,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,r
,Human development index (HDI) value 2005,0.710,Nicaragua,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.708,Moldova,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.708,Egypt,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.702,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.700,Honduras,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.695,Bolivia,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.689,Guatemala,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.677,Gabon,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.674,Vanuatu,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.674,South Africa,MEDIUM HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.654,Botswana,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.650,Namibia,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.646,Morocco,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.642,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.619,India,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.598,Cambodia,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.583,Myanmar,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.579,Bhutan,MEDIUM HUMAN DEVELOPMENT,r
,Human development index (HDI) value 2005,0.561,Comoros,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.553,Ghana,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.551,Pakistan,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.549,Lesotho,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.548,Congo,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.547,Bangladesh,MEDIUM HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.547,Swaziland,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.534,Nepal,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.533,Madagascar,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.532,Cameroon,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.530,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.529,Haiti,MEDIUM HUMAN DEVELOPMENT,r
,Human development index (HDI) value 2005,0.526,Sudan,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.521,Kenya,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.514,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.513,Zimbabwe,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.512,Togo,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.505,Uganda,MEDIUM HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.502,Gambia,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.499,Senegal,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.483,Eritrea,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.470,Nigeria,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.467,Tanzania (United Republic of),LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.456,Guinea,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.452,Rwanda,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.446,Angola,LOW HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.437,Benin,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.437,Malawi,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.434,Zambia,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.432,Côte d'Ivoire,LOW HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.413,Burundi,LOW HUMAN DEVELOPMENT,e
,Human development index (HDI) value 2005,0.411,Congo (Democratic Republic of the),LOW HUMAN DEVELOPMENT,"e,h"
,Human development index (HDI) value 2005,0.406,Ethiopia,,e
,Human development index (HDI) value 2005,0.388,Chad,,e
,Human development index (HDI) value 2005,0.384,Central African Republic,,"e,h"
,Human development index (HDI) value 2005,0.374,Guinea-Bissau,,"e,h"
,Human development index (HDI) value 2005,0.336,Sierra Leone,,h
,Life expectancy at birth (years) 2005,81.5,Iceland,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,80.9,Australia,HIGH HUMAN DEVELOPMENT,g
,Life expectancy at birth (years) 2005,80.3,Canada,HIGH HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,78.9,Finland,HIGH HUMAN DEVELOPMENT,g
,Life expectancy at birth (years) 2005,77.9,Denmark,HIGH HUMAN DEVELOPMENT,g
,Life expectancy at birth (years) 2005,79.0,United Kingdom,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,78.4,Luxembourg,HIGH HUMAN DEVELOPMENT,i
,Life expectancy at birth (years) 2005,79.8,New Zealand,HIGH HUMAN DEVELOPMENT,g
,Life expectancy at birth (years) 2005,79.1,Germany,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,79.4,Singapore,HIGH HUMAN DEVELOPMENT,"h,k"
,Life expectancy at birth (years) 2005,79.0,Cyprus,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,76.6,Barbados,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,74.8,Argentina,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,78.3,United Arab Emirates,HIGH HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,75.9,Uruguay,HIGH HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,75.3,Croatia,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,78.5,Costa Rica,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,72.7,Seychelles,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,70.0,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,72.8,Tonga,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,73.4,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,73.9,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,r
,Life expectancy at birth (years) 2005,69.2,Trinidad and Tobago,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,73.7,Malaysia,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,72.4,Mauritius,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,74.5,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,"h,s"
,Life expectancy at birth (years) 2005,65.0,Russian Federation,HIGH HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,76.2,Albania,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,71.7,Brazil,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,75.6,Dominica,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,73.2,Venezuela (Bolivarian Republic of),MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,70.8,Samoa,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,69.6,Thailand,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,71.5,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,75.9,Belize,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,72.5,China,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,68.2,Grenada,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,71.4,Turkey,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,69.6,Suriname,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,70.7,Peru,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,74.7,Ecuador,MEDIUM HUMAN DEVELOPMENT,r
,Life expectancy at birth (years) 2005,68.3,Fiji,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,70.2,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,71.3,Paraguay,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,71.6,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,67.0,Maldives,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,72.2,Jamaica,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,71.7,Algeria,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,72.9,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,69.7,Indonesia,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,73.6,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,62.6,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,r
,Life expectancy at birth (years) 2005,71.9,Nicaragua,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,68.4,Moldova,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,70.7,Egypt,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,66.8,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,69.4,Honduras,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,64.7,Bolivia,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,69.7,Guatemala,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,56.2,Gabon,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,69.3,Vanuatu,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,50.8,South Africa,MEDIUM HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,48.1,Botswana,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,51.6,Namibia,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,70.4,Morocco,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,50.4,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,63.7,India,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,58.0,Cambodia,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,60.8,Myanmar,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,64.7,Bhutan,MEDIUM HUMAN DEVELOPMENT,r
,Life expectancy at birth (years) 2005,64.1,Comoros,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,59.1,Ghana,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,64.6,Pakistan,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,42.6,Lesotho,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,54.0,Congo,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,63.1,Bangladesh,MEDIUM HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,40.9,Swaziland,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,62.6,Nepal,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,58.4,Madagascar,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,49.8,Cameroon,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,56.9,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,59.5,Haiti,MEDIUM HUMAN DEVELOPMENT,r
,Life expectancy at birth (years) 2005,57.4,Sudan,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,52.1,Kenya,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,59.7,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,40.9,Zimbabwe,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,57.8,Togo,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,49.7,Uganda,MEDIUM HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,58.8,Gambia,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,62.3,Senegal,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,56.6,Eritrea,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,46.5,Nigeria,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,51.0,Tanzania (United Republic of),LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,54.8,Guinea,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,45.2,Rwanda,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,41.7,Angola,LOW HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,55.4,Benin,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,46.3,Malawi,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,40.5,Zambia,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,47.4,Côte d'Ivoire,LOW HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,48.5,Burundi,LOW HUMAN DEVELOPMENT,e
,Life expectancy at birth (years) 2005,45.8,Congo (Democratic Republic of the),LOW HUMAN DEVELOPMENT,"e,h"
,Life expectancy at birth (years) 2005,51.8,Ethiopia,,e
,Life expectancy at birth (years) 2005,50.4,Chad,,e
,Life expectancy at birth (years) 2005,43.7,Central African Republic,,"e,h"
,Life expectancy at birth (years) 2005,45.8,Guinea-Bissau,,"e,h"
,Life expectancy at birth (years) 2005,41.8,Sierra Leone,,h
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Iceland,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Australia,HIGH HUMAN DEVELOPMENT,g
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Canada,HIGH HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Finland,HIGH HUMAN DEVELOPMENT,g
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Denmark,HIGH HUMAN DEVELOPMENT,g
,Adult literacy rate (% aged 15 and above) 1995-2005,..,United Kingdom,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Luxembourg,HIGH HUMAN DEVELOPMENT,i
,Adult literacy rate (% aged 15 and above) 1995-2005,..,New Zealand,HIGH HUMAN DEVELOPMENT,g
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Germany,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,92.5,Singapore,HIGH HUMAN DEVELOPMENT,"h,k"
,Adult literacy rate (% aged 15 and above) 1995-2005,96.8,Cyprus,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Barbados,HIGH HUMAN DEVELOPMENT,h
,Adult literacy rate (% aged 15 and above) 1995-2005,97.2,Argentina,HIGH HUMAN DEVELOPMENT,h
,Adult literacy rate (% aged 15 and above) 1995-2005,88.7,United Arab Emirates,HIGH HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,96.8,Uruguay,HIGH HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,98.1,Croatia,HIGH HUMAN DEVELOPMENT,h
,Adult literacy rate (% aged 15 and above) 1995-2005,94.9,Costa Rica,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,91.8,Seychelles,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,97.8,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,98.9,Tonga,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,84.2,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,85.8,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,r
,Adult literacy rate (% aged 15 and above) 1995-2005,98.4,Trinidad and Tobago,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,88.7,Malaysia,HIGH HUMAN DEVELOPMENT,h
,Adult literacy rate (% aged 15 and above) 1995-2005,84.3,Mauritius,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,96.7,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,"h,s"
,Adult literacy rate (% aged 15 and above) 1995-2005,99.4,Russian Federation,HIGH HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,98.7,Albania,HIGH HUMAN DEVELOPMENT,h
,Adult literacy rate (% aged 15 and above) 1995-2005,88.6,Brazil,HIGH HUMAN DEVELOPMENT,h
,Adult literacy rate (% aged 15 and above) 1995-2005,88.0,Dominica,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,93.0,Venezuela (Bolivarian Republic of),MEDIUM HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,98.6,Samoa,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,92.6,Thailand,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,87.0,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,75.1,Belize,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,90.9,China,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,96.0,Grenada,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,87.4,Turkey,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,89.6,Suriname,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,87.9,Peru,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,91.0,Ecuador,MEDIUM HUMAN DEVELOPMENT,r
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Fiji,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,82.4,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,93.5,Paraguay,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,90.7,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,96.3,Maldives,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,79.9,Jamaica,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,69.9,Algeria,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,92.4,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,90.4,Indonesia,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,80.8,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,98.8,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,r
,Adult literacy rate (% aged 15 and above) 1995-2005,76.7,Nicaragua,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,99.1,Moldova,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,71.4,Egypt,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,..,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,80.0,Honduras,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,86.7,Bolivia,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,69.1,Guatemala,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,84.0,Gabon,MEDIUM HUMAN DEVELOPMENT,"e,h"
,Adult literacy rate (% aged 15 and above) 1995-2005,74.0,Vanuatu,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,82.4,South Africa,MEDIUM HUMAN DEVELOPMENT,h
,Adult literacy rate (% aged 15 and above) 1995-2005,81.2,Botswana,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,85.0,Namibia,MEDIUM HUMAN DEVELOPMENT,e
,Adult literacy rate (% aged 15 and above) 1995-2005,52.3,Morocco,MEDIUM HUMAN DEVELOPMENT,e
